traumatismo	2	0
travelling	2	0
tregoa	2	0
trial	2	0
trink	2	0
tripandi	2	0
trokarte	2	0
tronpatu	2	0
trufati	2	0
trukagarri	2	0
tta	2	0
ttanta	2	0
ttunttun	2	0
tul	2	0
tumor	2	0
tupusteko	2	0
txakalaldi	2	0
txakurkeria	2	0
txakurtegi	2	0
txalupari	2	0
txaman	2	0
txandakako	2	0
txandakatu	2	0
txanel	2	0
txapista	2	0
txara	2	0
txarki	2	0
txarkuteria	2	0
txatarrero	2	0
txatartegi	2	0
txatxutu	2	0
txekeatu	2	0
txibista	2	0
txikot	2	0
tximistorratz	2	0
txingoka	2	0
txingurri	2	0
txintxil	2	0
txiribuelta	2	0
txirotasun	2	0
txirtxil	2	0
txirtxilatu	2	0
txistualdi	2	0
txitxare	2	0
txixa	2	0
txofertza	2	0
txola	2	0
txondor	2	0
txorrakeria	2	0
txorten	2	0
txou	2	0
txukrut	2	0
txupinazo	2	0
udaldi	2	0
ukaldi	2	0
ukittu	2	0
ulema	2	0
umekondo	2	0
umilki	2	0
unibertsitario	2	0
uniformatu	2	0
uranio	2	0
urazpi	2	0
urbanizatu	2	0
urdinxka	2	0
urgain	2	0
urrumaka	2	0
urtaro	2	0
usaindun	2	0
usaintsu	2	0
usman	2	0
ustiapen	2	0
utero	2	0
uxarrean	2	0
webgune	2	0
xaltoka	2	0
xarpa	2	0
xenofobo	2	0
xerkan	2	0
xingola	2	0
xola	2	0
xoragarri	2	0
xorrotx	2	0
xorta	2	0
xurgagailu	2	0
yen	2	0
yuppie	2	0
zabaldi	2	0
zabalero	2	0
zabalkuntza	2	0
zabaltza	2	0
zahi	2	0
zaindaritzape	2	0
zaintzale	2	0
zakuka	2	0
zakurtzar	2	0
zakuto	2	0
zalditeria	2	0
zalditoki	2	0
zalutasun	2	0
zanbuluka	2	0
zangalatrau	2	0
zangotrabatu	2	0
zaparro	2	0
zapatape	2	0
zapatista	2	0
zaratots	2	0
zare	2	0
zarrastatu	2	0
zehaztugabe	2	0
zelanbaiteko	2	0
zelebratu	2	0
zelibato	2	0
zemai	2	0
zenbana	2	0
zenbaten	2	0
zentzagarri	2	0
zentzubako	2	0
zerbitzuburu	2	0
zerebro	2	0
zerratu	2	0
zerren	2	0
zerrendaburu	2	0
zertaraino	2	0
zeruertz	2	0
zezenko	2	0
zezin	2	0
ziape	2	0
zigortzaile	2	0
ziklamen	2	0
zikloi	2	0
zinpean	2	0
zirikari	2	0
zirimiri	2	0
zirkustantzia	2	0
zirriparra	2	0
zisku	2	0
ziurgabetasun	2	0
zizelkatu	2	0
ziztaka	2	0
zoladura	2	0
zolda	2	0
zoologiko	2	0
zoraldi	2	0
zorigabe	2	0
zororik	2	0
zorpetu	2	0
zorrizto	2	0
zozkatu	2	0
zozokeria	2	0
zuenganatu	2	0
zuketa	2	0
zulagailu	2	0
zulatzaile	2	0
zumardi	2	0
zurda	2	0
zurrukutun	2	0
zurt	2	0
zuzenbidezko	2	0
ñarrotu	2	0
ñirñir	2	0
abadiñar	1	0
abako	1	0
abandonu	1	0
abaraska	1	0
abat	1	0
abduktore	1	0
abegikortasun	1	0
abelgorri	1	0
abenida	1	0
aberasbide	1	0
abezedario	1	0
abio	1	0
abioneta	1	0
aborigen	1	0
abrakadabra	1	0
abre	1	0
absolutu	1	0
abstrakto	1	0
abstrakzio	1	0
abstrazio	1	0
abulia	1	0
abuso	1	0
adarbakoitz	1	0
adartsu	1	0
adia	1	0
adierazmolde	1	0
adinbat	1	0
adizio	1	0
adizki	1	0
adizue	1	0
adjetibo	1	0
administradore	1	0
administrari	1	0
adorazio	1	0
adoregarri	1	0
adulto	1	0
aerodinamiko	1	0
aeroportu	1	0
aerosol	1	0
afektazio	1	0
afektibitate	1	0
afektu	1	0
afirmazio	1	0
afixa	1	0
afixe	1	0
afrikano	1	0
afro	1	0
agata	1	0
agindupe	1	0
aginpe	1	0
agintaritza	1	0
agirretar	1	0
aglomerazio	1	0
agoniako	1	0
agot	1	0
aguardiente	1	0
agun	1	0
agurmaria	1	0
ahalako	1	0
ahalbailehen	1	0
ahalbideratu	1	0
ahalketu	1	0
ahapeko	1	0
ahateki	1	0
ahaztura	1	0
aheria	1	0
ahoberokeria	1	0
ahobete	1	0
ahokada	1	0
ahopeko	1	0
ahopez	1	0
ahosoinu	1	0
ahozgora	1	0
ahozkotasun	1	0
ahozulo	1	0
ahozuri	1	0
ahulgarri	1	0
aiher	1	0
aihotz	1	0
aintzindari	1	0
aintzira	1	0
airoski	1	0
aitakiro	1	0
aitatxi	1	0
aitatzako	1	0
aiui	1	0
aiztokada	1	0
ajaja	1	0
akabu	1	0
akanpada	1	0
akatsgabe	1	0
akne	1	0
akonplejatu	1	0
akople	1	0
akriliko	1	0
akto	1	0
aktual	1	0
akuilatzaile	1	0
akulu	1	0
akupuntura	1	0
akustiko	1	0
alabatzako	1	0
aladura	1	0
alaigarri	1	0
alarau	1	0
alarguntasun	1	0
alarmismo	1	0
albahaka	1	0
albaitaritza	1	0
albaka	1	0
alberdanian	1	0
alborada	1	0
alboraka	1	0
aldapatzar	1	0
aldarrika	1	0
aldats	1	0
aldebiko	1	0
alderaketa	1	0
aldibereko	1	0
aldiero	1	0
alditxar	1	0
aldizkako	1	0
aldra	1	0
alebin	1	0
alegal	1	0
alexia	1	0
alfabetikoki	1	0
alferretan	1	0
algeriar	1	0
aliantza	1	0
alienazio	1	0
aliketa	1	0
aljebra	1	0
aljeriar	1	0
alki	1	0
alkimia	1	0
alkimista	1	0
alkitran	1	0
alkoholzale	1	0
almoadak	1	0
alokatzaile	1	0
altaboz	1	0
altsuma	1	0
altxagarri	1	0
alusio	1	0
amaberri	1	0
amankomunean	1	0
amapola	1	0
amazona	1	0
amitu	1	0
amniotiko	1	0
amnistia	1	0
amoltsutasun	1	0
amoniako	1	0
amoratu	1	0
anabolizante	1	0
anaikor	1	0
analista	1	0
anarkista	1	0
anbibalente	1	0
anbiguetate	1	0
anbrosia	1	0
andari	1	0
anemiko	1	0
anemona	1	0
aneurisma	1	0
anfetamina	1	0
anfibio	1	0
anglo	1	0
angora	1	0
anitzeko	1	0
anjelus	1	0
ankertasun	1	0
anonimatu	1	0
anplifikatu	1	0
antiaju	1	0
antibirus	1	0
antiklerikal	1	0
antikontzeptibo	1	0
antimilitarista	1	0
antinuklear	1	0
antipatia	1	0
antitesi	1	0
antitetaniko	1	0
antizikloi	1	0
antologiko	1	0
antoxin	1	0
antrax	1	0
antro	1	0
antropologiko	1	0
antropologo	1	0
antxitxika	1	0
antzerkilari	1	0
antzerkizale	1	0
antzerti	1	0
antzinate	1	0
anuntziatu	1	0
apainduria	1	0
apaizkume	1	0
apalik	1	0
apalkeria	1	0
aparkamendu	1	0
apartu	1	0
apeadero	1	0
apelaezin	1	0
apolitiko	1	0
apologia	1	0
aportazio	1	0
appassionato	1	0
apreta	1	0
apurkako	1	0
apurketa	1	0
apurtezin	1	0
araketa	1	0
arantze	1	0
araubide	1	0
arauz	1	0
arazle	1	0
arazotu	1	0
arbiburu	1	0
arbitrario	1	0
arbolape	1	0
arbuiagarri	1	0
ardagai	1	0
ardaila	1	0
ardilarru	1	0
ardogile	1	0
ardurabako	1	0
ardurako	1	0
area	1	0
aregotu	1	0
areriotasun	1	0
argiagotu	1	0
argigailu	1	0
argipen	1	0
argitalpen	1	0
argitaraldi	1	0
argitaratzaile	1	0
argizagi	1	0
argiztapen	1	0
aristokratiko	1	0
arka	1	0
arkulari	1	0
arlotekeria	1	0
armagile	1	0
armamentu	1	0
armistizio	1	0
armoniko	1	0
aroztegi	1	0
arpillera	1	0
arrailatu	1	0
arraintzar	1	0
arrakalatu	1	0
arrakastasu	1	0
arranguratsu	1	0
arranguratu	1	0
arranpa	1	0
arrantzu	1	0
arrarotu	1	0
arrasatear	1	0
arrasatu	1	0
arraspatu	1	0
arrastro	1	0
arraunketa	1	0
arrautzontzi	1	0
arrazional	1	0
arreglo	1	0
arrengura	1	0
arrenguratu	1	0
arreo	1	0
arrestatu	1	0
arretagune	1	0
arrimo	1	0
arriskupean	1	0
arroa	1	0
arroila	1	0
arront	1	0
arrosondo	1	0
arrunki	1	0
art	1	0
artegintza	1	0
artiko	1	0
artikulazio	1	0
artistakeria	1	0
artizar	1	0
artritis	1	0
artzapezpiku	1	0
asaba	1	0
asaltatu	1	0
asasinatze	1	0
asasino	1	0
aseezin	1	0
asekaitz	1	0
asentu	1	0
asezin	1	0
asfixia	1	0
askatzaile	1	0
asmabide	1	0
asmaketa	1	0
asmakuntza	1	0
asmatiko	1	0
astaburu	1	0
astakaiku	1	0
astakume	1	0
asteartero	1	0
asteazkenero	1	0
astelehenero	1	0
astenia	1	0
astolan	1	0
astrapala	1	0
astronomo	1	0
astunki	1	0
asturu	1	0
asumitu	1	0
atabaka	1	0
atalondo	1	0
aterabide	1	0
atexka	1	0
atmosfera	1	0
atoi	1	0
atributu	1	0
atsegintasun	1	0
atsegintsu	1	0
atxikipen	1	0
atzarri	1	0
atzeraezin	1	0
atzerapauso	1	0
atzerrialdi	1	0
atzesku	1	0
auhenka	1	0
auka	1	0
auki	1	0
aurke	1	0
aurkitegi	1	0
aurrekin	1	0
aurrerakada	1	0
aurrerazale	1	0
aurresentipen	1	0
aurretiazko	1	0
aurri	1	0
aurton	1	0
ausarkeria	1	0
ausiki	1	0
ausikika	1	0
auska	1	0
austriar	1	0
autobia	1	0
autobiografia	1	0
autokritiko	1	0
autokudeaketa	1	0
automobilari	1	0
autonomiko	1	0
autu	1	0
axolati	1	0
axota	1	0
azafrai	1	0
azalkeria	1	0
azantz	1	0
azari	1	0
azeleradore	1	0
azelerazio	1	0
azetil	1	0
azkarki	1	0
azkenputz	1	0
azkoitiar	1	0
azpikontrata	1	0
azpikontratatu	1	0
azpildu	1	0
azpimarkatu	1	0
azpimarragarri	1	0
aztalka	1	0
aztarka	1	0
aztergaitz	1	0
aztore	1	0
azukreontzi	1	0
babestoki	1	0
badaezpa	1	0
bahimendu	1	0
bahitzale	1	0
baiespen	1	0
baiezpen	1	0
bainilla	1	0
bainontzi	1	0
bakalao	1	0
bakalau	1	0
bakantza	1	0
bakarleku	1	0
bakarraldi	1	0
bakarzale	1	0
baketa	1	0
baketi	1	0
baketze	1	0
bakotxi	1	0
bakterio	1	0
bakun	1	0
balakagarri	1	0
baldanki	1	0
balditu	1	0
balina	1	0
baliotasun	1	0
bandexa	1	0
banketa	1	0
bankuetxe	1	0
bao	1	0
barandila	1	0
barandilla	1	0
barberu	1	0
bariante	1	0
bariatu	1	0
barizela	1	0
barkagaitz	1	0
barnekalde	1	0
barnerakoi	1	0
barradera	1	0
barrenako	1	0
barrenalde	1	0
barreragile	1	0
barrubigun	1	0
barrunbe	1	0
barrundatu	1	0
barruntatu	1	0
basagizon	1	0
basalizar	1	0
basalore	1	0
basilisko	1	0
basko	1	0
basozain	1	0
bastart	1	0
batailoi	1	0
bategin	1	0
batelera	1	0
bateratzaile	1	0
batuera	1	0
batxiler	1	0
batxo	1	0
batzarburu	1	0
batzoki	1	0
bazooka	1	0
bazterketa	1	0
beata	1	0
bedel	1	0
bederenik	1	0
begibakar	1	0
begije	1	0
begipe	1	0
begipean	1	0
begiraldi	1	0
begirari	1	0
begiratzaile	1	0
begirazulo	1	0
begistatu	1	0
begonia	1	0
behagai	1	0
behargabe	1	0
behari	1	0
beharrizan	1	0
behaztopatu	1	0
beheranzko	1	0
behialako	1	0
behoka	1	0
beilatu	1	0
beirategi	1	0
bejon	1	0
bekaineko	1	0
bekaizgo	1	0
bekaiztu	1	0
bekorotz	1	0
belabeltz	1	0
beletzar	1	0
belgiar	1	0
beliko	1	0
beltxarga	1	0
beltzitu	1	0
belu	1	0
beluri	1	0
bemol	1	0
benefizio	1	0
benerazio	1	0
benereo	1	0
bengala	1	0
benturazale	1	0
bentzitu	1	0
berant	1	0
berar	1	0
beratasun	1	0
berauek	1	0
berbakera	1	0
berbako	1	0
berbalapiko	1	0
berbideratu	1	0
berdatu	1	0
berdegune	1	0
berdetasun	1	0
berdetu	1	0
berdexka	1	0
bereber	1	0
beregain	1	0
berekoitasun	1	0
berma	1	0
beroriek	1	0
berotegi	1	0
berrantolaketa	1	0
berraragitu	1	0
berrerabili	1	0
berrezarri	1	0
berridazle	1	0
berrindartze	1	0
berripaper	1	0
berritasun	1	0
berrizale	1	0
berriztagarri	1	0
berriztatzaile	1	0
bertora	1	0
bertoraino	1	0
bertotik	1	0
bertsolaritza	1	0
bertsopaper	1	0
bertutetsu	1	0
bertzenaz	1	0
besaurre	1	0
besoarte	1	0
besomotz	1	0
bestelakotu	1	0
bestelan	1	0
besteratu	1	0
bestetzuk	1	0
betaurre	1	0
betazpitsu	1	0
betealdi	1	0
beterinario	1	0
betidaniko	1	0
betiera	1	0
betiereko	1	0
betikotu	1	0
betoker	1	0
betondoko	1	0
betroi	1	0
betti	1	0
bexamel	1	0
bezainbesteko	1	0
bezalatsuko	1	0
bezanbat	1	0
bezatu	1	0
bibratu	1	0
bidaialdi	1	0
bidegorri	1	0
biderkatzaile	1	0
bideska	1	0
bidezkotasun	1	0
biela	1	0
bigamo	1	0
bigudi	1	0
bihurkatu	1	0
biktimismo	1	0
bilakabide	1	0
bilbatu	1	0
bildotx	1	0
bildumen	1	0
bilgarri	1	0
bilintzi	1	0
bilirrubina	1	0
bilo	1	0
biluztarazi	1	0
binakako	1	0
bineta	1	0
binper	1	0
biokimika	1	0
biolatu	1	0
biorritmo	1	0
bipolar	1	0
biradera	1	0
biraogile	1	0
birbiloba	1	0
birgaitu	1	0
birgogoratu	1	0
birjinitate	1	0
birkonkistatu	1	0
birpasatu	1	0
bisagra	1	0
bisigodo	1	0
bisio	1	0
bisnes	1	0
bisualizatu	1	0
bisuts	1	0
bitalista	1	0
bitariko	1	0
bixarguri	1	0
bizarpeitu	1	0
bizartegi	1	0
bizarzuri	1	0
biziera	1	0
bizigai	1	0
bizikide	1	0
bizikidetza	1	0
bizimin	1	0
bizinahi	1	0
bizizale	1	0
bizkarzorro	1	0
bizkortzaile	1	0
bizkotxa	1	0
blasfemia	1	0
bluff	1	0
bokal	1	0
bokarta	1	0
bolanta	1	0
bolantin	1	0
boleibol	1	0
bonbardatu	1	0
bongo	1	0
bordari	1	0
borne	1	0
borrokaleku	1	0
boskoiztu	1	0
boskote	1	0
botaketa	1	0
botaldi	1	0
botari	1	0
botatzaile	1	0
botatzar	1	0
botikadenda	1	0
botilaratu	1	0
botin	1	0
botz	1	0
boutade	1	0
box	1	0
boxing	1	0
bozatu	1	0
brau	1	0
bretxa	1	0
brist	1	0
broka	1	0
bruxula	1	0
buiatu	1	0
building	1	0
bukatugabe	1	0
buletin	1	0
burger	1	0
burgestu	1	0
burni	1	0
buro	1	0
burokrata	1	0
burra	1	0
buruaski	1	0
burubako	1	0
buruhezur	1	0
burupe	1	0
burusoiltasun	1	0
buruzagitza	1	0
bustidura	1	0
buxti	1	0
buzkantz	1	0
buztanbero	1	0
buztanikara	1	0
buztingintza	1	0
capo	1	0
cartel	1	0
chauvinismo	1	0
cherokee	1	0
chip	1	0
cinema	1	0
cm	1	0
cocker	1	0
coke	1	0
corrido	1	0
country	1	0
cumbia	1	0
curry	1	0
damasko	1	0
danbala	1	0
danborrari	1	0
dandar	1	0
dandarrez	1	0
daniar	1	0
dantzazale	1	0
dardaratu	1	0
deabrutu	1	0
deadar	1	0
deduzitu	1	0
defizitario	1	0
deflazio	1	0
degenerazio	1	0
degradazio	1	0
deiez	1	0
deihadar	1	0
deitoragarri	1	0
deitore	1	0
dekadentzia	1	0
dekano	1	0
deklamazio	1	0
delineante	1	0
delitugile	1	0
delta	1	0
demasako	1	0
dementzia	1	0
demo	1	0
demografia	1	0
demokratikoki	1	0
dentifriko	1	0
deontologiko	1	0
depaso	1	0
dependentzia	1	0
depresioaldi	1	0
derby	1	0
deretxo	1	0
deribazio	1	0
dermatitis	1	0
dermatologia	1	0
derrota	1	0
desamodio	1	0
desanparatu	1	0
desanparo	1	0
desarildu	1	0
desarratu	1	0
desatxikimendu	1	0
desenfokatu	1	0
desentxufatu	1	0
deseo	1	0
deserriratu	1	0
desintegratu	1	0
desinteresatu	1	0
desiragarri	1	0
deskalabratu	1	0
deskarrilatu	1	0
deskonposizio	1	0
deskoordinazio	1	0
deskribagaitz	1	0
deskriptibo	1	0
desobedientzia	1	0
desobeditu	1	0
desolamendu	1	0
desorraztu	1	0
desparpajo	1	0
despertadore	1	0
destainuz	1	0
destatu	1	0
desterratu	1	0
desterru	1	0
destinu	1	0
detektagailu	1	0
detenitu	1	0
deusez	1	0
deuseztapen	1	0
deuseztu	1	0
dezentzia	1	0
dialogo	1	0
diametro	1	0
dibertsifikazio	1	0
dibisio	1	0
didaktika	1	0
dietetika	1	0
digito	1	0
dijestio	1	0
diktadurape	1	0
diktadurapean	1	0
diktamen	1	0
dilindari	1	0
dilistazale	1	0
diluitu	1	0
dinamizatzaile	1	0
dinbili	1	0
dindilizka	1	0
dingili	1	0
dioptria	1	0
dioxido	1	0
diptiko	1	0
diptongo	1	0
direkzio	1	0
dirubide	1	0
diruzorro	1	0
diseinugile	1	0
disekatu	1	0
disfagia	1	0
disidente	1	0
diskal	1	0
diskodenda	1	0
diskografiko	1	0
diskriminatzaile	1	0
diskurtsu	1	0
disolbatu	1	0
disolbatzaile	1	0
disolbente	1	0
dispentsa	1	0
dispertsio	1	0
distiratu	1	0
distiratzaile	1	0
distortsio	1	0
ditare	1	0
diuretiko	1	0
dobla	1	0
dohaineko	1	0
doitasun	1	0
doktor	1	0
doktoral	1	0
dolby	1	0
domadore	1	0
domatzaile	1	0
domekero	1	0
dominikar	1	0
donado	1	0
donazio	1	0
donjuan	1	0
dontsutu	1	0
dopatu	1	0
dordoka	1	0
dragatu	1	0
drogomenpekotasun	1	0
dudamuda	1	0
dudatsu	1	0
dudazko	1	0
dukat	1	0
durbante	1	0
durduza	1	0
durunditsu	1	0
dzast	1	0
ebakidura	1	0
ebakiondo	1	0
ebatu	1	0
ebokazio	1	0
edema	1	0
eden	1	0
edergailu	1	0
edergintza	1	0
ederkitxo	1	0
ederzale	1	0
ediren	1	0
editorial	1	0
edonongo	1	0
edukitza	1	0
efiziente	1	0
egarti	1	0
egiazkotasun	1	0
egingabe	1	0
egipziar	1	0
egitandi	1	0
egitate	1	0
egituraketa	1	0
egituratu	1	0
egoiliar	1	0
egokitasun	1	0
egonleku	1	0
egonzale	1	0
egosialdi	1	0
egozentriko	1	0
egundainoko	1	0
egundu	1	0
ehizaki	1	0
ehizaldi	1	0
ehotu	1	0
ehundura	1	0
ehunen	1	0
eia	1	0
ejerzito	1	0
ekaitzaldi	1	0
ekinbide	1	0
ekipamendu	1	0
ekzema	1	0
elai	1	0
eleberrigile	1	0
elegant	1	0
elektratresna	1	0
elektrifikatu	1	0
elektrika	1	0
elektrikari	1	0
elektro	1	0
elektrodo	1	0
elektroterapia	1	0
elgorri	1	0
elipse	1	0
elitista	1	0
elizdorre	1	0
elizkide	1	0
elkarganatu	1	0
elkargurutzatu	1	0
elkarlaguntza	1	0
elkarreragin	1	0
elkarretaratu	1	0
elkartrukatu	1	0
elkor	1	0
eltzekari	1	0
emagizon	1	0
emakida	1	0
emakoi	1	0
emakumetasun	1	0
emaro	1	0
ematutu	1	0
emetasun	1	0
emetu	1	0
emir	1	0
emoziozko	1	0
enbarkatu	1	0
enboskada	1	0
enbra	1	0
enbrioi	1	0
endekapen	1	0
endekatu	1	0
endokrino	1	0
energetiko	1	0
enfatiko	1	0
enfermeria	1	0
engaiatu	1	0
enganatzaile	1	0
engoitik	1	0
enkartelada	1	0
enkoadratu	1	0
enkuadre	1	0
enpeinatu	1	0
enplastu	1	0
enpresarial	1	0
entendimentu	1	0
enterradore	1	0
entomologo	1	0
entrekot	1	0
entrenaldi	1	0
entresaka	1	0
entretenimentu	1	0
entusiasmatu	1	0
entzunezin	1	0
entzunketa	1	0
enumerazio	1	0
eoliko	1	0
epailetza	1	0
epekako	1	0
epidural	1	0
epiko	1	0
epilogo	1	0
episodio	1	0
erabakigune	1	0
eraginpetik	1	0
eraiketa	1	0
eraikigarri	1	0
eraile	1	0
erakargarritasun	1	0
erakusaldi	1	0
erakusbide	1	0
erakuslehio	1	0
eransketa	1	0
erasi	1	0
erazo	1	0
erdibanatu	1	0
eresi	1	0
eritu	1	0
erkatu	1	0
erkindu	1	0
erlatibitate	1	0
ernegarri	1	0
ernetasun	1	0
erorrarazi	1	0
erostari	1	0
erostatu	1	0
erostun	1	0
errabia	1	0
erradial	1	0
errakuntza	1	0
erralenti	1	0
erramienta	1	0
erramillete	1	0
errante	1	0
erreanimazio	1	0
errebalida	1	0
errebindikatzaile	1	0
errebolta	1	0
erreboluzio	1	0
erredoble	1	0
erreferenduma	1	0
errefrau	1	0
errefuertzo	1	0
erregarri	1	0
erregelamendu	1	0
erregetxo	1	0
erregidore	1	0
erregular	1	0
erregulazio	1	0
errein	1	0
errejistratu	1	0
errekasto	1	0
errekisatu	1	0
errekistatu	1	0
erreklamo	1	0
errekonozimendu	1	0
errektore	1	0
errelato	1	0
erremolatxa	1	0
erremonte	1	0
errenkarnatu	1	0
erreputazio	1	0
erresistitu	1	0
errespontso	1	0
erresta	1	0
errestauratu	1	0
erretina	1	0
erretransmititu	1	0
erretrobisore	1	0
erreumatismo	1	0
errezildar	1	0
errioxar	1	0
errogatiba	1	0
erroi	1	0
erromano	1	0
erronkazale	1	0
errubio	1	0
errukigabe	1	0
ertaro	1	0
ertireki	1	0
esekigailu	1	0
esekileku	1	0
esfinter	1	0
esijente	1	0
eskafandra	1	0
eskailerape*	1	0
eskaiola	1	0
eskaka	1	0
eskalafoi	1	0
eskapo	1	0
eskaratze	1	0
eskatzaile	1	0
eskena	1	0
eskenatoki	1	0
eskergabe	1	0
eskergaiztoko	1	0
eskergarri	1	0
eskez	1	0
eskifaia	1	0
esklabista	1	0
esklabutza	1	0
eskobara	1	0
eskobila	1	0
eskolastika	1	0
eskolume	1	0
eskopetero	1	0
eskorpioi	1	0
eskorta	1	0
eskotila	1	0
eskribitu	1	0
eskual	1	0
eskualdaketa	1	0
eskualdi	1	0
eskuarki	1	0
eskuarteko	1	0
eskuartu	1	0
eskubete	1	0
eskudiru	1	0
eskuhartze	1	0
eskulabur	1	0
eskulangile	1	0
eskulangintza	1	0
eskumiku	1	0
eskuraezin	1	0
eskuragarri	1	0
eskutiko	1	0
eskutzar	1	0
eskuzar	1	0
eskuzarta	1	0
esleitu	1	0
esmeralda	1	0
esnedun	1	0
esofago	1	0
esola	1	0
espejismo	1	0
espektazio	1	0
esperanto	1	0
espezimen	1	0
espiotza	1	0
espiritualitate	1	0
espiritualtasun	1	0
esplikaezin	1	0
esploratu	1	0
esportazio	1	0
esposizio	1	0
espresibo	1	0
espresionista	1	0
espresso	1	0
esprin	1	0
estabilizatu	1	0
estamentu	1	0
estandar	1	0
estankatu	1	0
estantzia	1	0
estatal	1	0
estatika	1	0
estatistiko	1	0
estatubatuar	1	0
estatuto	1	0
estekatu	1	0
estela	1	0
estelar	1	0
estenosi	1	0
estereotipo	1	0
esternokleidomastoideo	1	0
estigma	1	0
estilografiko	1	0
estimulatu	1	0
estimulatzaile	1	0
estimulazio	1	0
estoizismo	1	0
estorbu	1	0
estore	1	0
estortsionatu	1	0
estrabagante	1	0
estraktu	1	0
estranjero	1	0
estraofizial	1	0
estrespean	1	0
estuagotu	1	0
eszenategi	1	0
eszitatu	1	0
eszitazio	1	0
etengailu	1	0
etenkatu	1	0
etenune	1	0
eter	1	0
eterdi	1	0
eternidade	1	0
etorbide	1	0
etorraldi	1	0
etsialdi	1	0
etsikor	1	0
etsimen	1	0
etxada	1	0
etxaferu	1	0
etxape	1	0
etxapeko	1	0
etxegabe	1	0
etxekotasun	1	0
etxetiar	1	0
etxezain	1	0
etzaulki	1	0
eurijasa	1	0
eurokopa	1	0
eurrez	1	0
euskalki	1	0
euskaltzale	1	0
euskaratu	1	0
eutsiezin	1	0
exhibizionista	1	0
existentzia	1	0
existentzial	1	0
existentzialismo	1	0
existentzialista	1	0
exorzismo	1	0
exotismo	1	0
expres	1	0
expreso	1	0
expresso	1	0
ezantza	1	0
ezautu	1	0
ezaxolatasun	1	0
ezbaiko	1	0
ezegoki	1	0
ezegonkor	1	0
ezjakinez	1	0
ezkata	1	0
ezkerti	1	0
ezkertiar	1	0
ezkondei	1	0
ezkongela	1	0
ezkutaezin	1	0
ezohizko	1	0
ezpai	1	0
ezpainarte	1	0
ezpainzapi	1	0
ezpaldu	1	0
eztabaidagai	1	0
eztabaidagarri	1	0
eztabaidagune	1	0
eztegu	1	0
eztenkatu	1	0
eñe	1	0
fabrikazio	1	0
fado	1	0
fakultade	1	0
falange	1	0
faliko	1	0
fallatu	1	0
falsete	1	0
faltsutasun	1	0
famila	1	0
familiaburu	1	0
fandago	1	0
fang	1	0
fariseo	1	0
farolari	1	0
farra	1	0
farregarri	1	0
farsante	1	0
fatalista	1	0
federal	1	0
felpa	1	0
ferekatzaile	1	0
feriatu	1	0
fermentatu	1	0
fermu	1	0
ferratzaile	1	0
festazale	1	0
festibal	1	0
festibo	1	0
figuratibo	1	0
fijadore	1	0
filantropia	1	0
filarmonika	1	0
filigrana	1	0
filipindar	1	0
filipino	1	0
filosofal	1	0
finantzazio	1	0
finantziabide	1	0
finantziaketa	1	0
finantziatu	1	0
finantziero	1	0
findun	1	0
firinfaran	1	0
fisiologia	1	0
fisiologiko	1	0
fisonomia	1	0
fizz	1	0
flakezia	1	0
flamenco	1	0
fletxa	1	0
flirt	1	0
flirteo	1	0
floritura	1	0
fluor	1	0
fluoxetina	1	0
folia	1	0
folletin	1	0
fonazio	1	0
fonda	1	0
foral	1	0
formadun	1	0
formulazio	1	0
fortunatu	1	0
fosa	1	0
fosfatina	1	0
fotofobia	1	0
fox	1	0
fragata	1	0
fraidegai	1	0
fraidetu	1	0
frailetegi	1	0
frailetu	1	0
frakalasai	1	0
frakaso	1	0
frango	1	0
frankista	1	0
frantsez	1	0
frantziskano	1	0
frejitu	1	0
fribolitate	1	0
fribolo	1	0
frijol	1	0
frita	1	0
frogaketa	1	0
frontenis	1	0
frutazale	1	0
fuel	1	0
fumigatzaile	1	0
fundatu	1	0
fundatzaile	1	0
fundizio	1	0
funerario	1	0
funtsatu	1	0
furgona	1	0
fusil	1	0
fusio	1	0
fusta	1	0
gabez	1	0
gabia	1	0
gainerakoaz	1	0
gainjarri	1	0
gait	1	0
gaitsezpen	1	0
gaitzaldi	1	0
gaitzatu	1	0
gaitzeko	1	0
gaitzesle	1	0
gaitzigarri	1	0
gaixoagotu	1	0
gaixoti	1	0
gaixtakeria	1	0
galaikeria	1	0
galaitasun	1	0
galaktiko	1	0
galania	1	0
galanteria	1	0
galdegin	1	0
galditu	1	0
galeoi	1	0
galerista	1	0
galope	1	0
galpar	1	0
galtzamotz	1	0
galtzatu	1	0
galtzu	1	0
ganadutegi	1	0
ganaduzale	1	0
ganau	1	0
ganbera	1	0
ganberrada	1	0
gangail	1	0
gantza	1	0
garagarril	1	0
garage	1	0
garaiezin	1	0
garaitza	1	0
garantista	1	0
garbialdi	1	0
garbigai	1	0
garbileku	1	0
garbitoki	1	0
gare	1	0
garezur	1	0
garito	1	0
garraiari	1	0
garraiobide	1	0
garraisika	1	0
garrantsitsu	1	0
gasifikazio	1	0
gasolino	1	0
gastarazi	1	0
gastronomo	1	0
gate	1	0
gatigatu	1	0
gaulan	1	0
gaurdainoko	1	0
gautar	1	0
gautu	1	0
gauzain	1	0
gauzale	1	0
gazigozo	1	0
gaziki	1	0
gazitasun	1	0
gaztai	1	0
gaztainadi	1	0
gaztainondo	1	0
gazur	1	0
gazura	1	0
gehitxoago	1	0
